alert_id,transaction_id,customer_id,transaction_time,channel,amount,country,merchant_category,fraud_risk_score,risk_level,detected_pattern,device_id,counterparty_id,disposition
FRD01435,TX324755,CUST20540,2026-01-05 15:36:00,Wire,4455.93,Nigeria,Retail,60,High,Unusual Amount,DEV4577,CP10813,Confirmed Fraud
FRD01436,TX324766,CUST20287,2026-09-01 20:55:00,Card,1477.31,Canada,Gaming,73,High,Account Takeover,DEV2473,CP11202,False Positive
FRD01437,TX324767,CUST20060,2026-03-22 15:18:00,Card,4318.71,Brazil,Grocery,60,High,Unusual Amount,DEV3709,CP14083,False Positive
FRD01438,TX324791,CUST20128,2026-04-17 03:06:00,Wire,3942.93,Mexico,Luxury,74,High,Unusual Amount,DEV3641,CP11856,Escalated
FRD01439,TX324806,CUST20317,2026-04-22 19:24:00,Card,3980.69,Nigeria,Retail,61,High,Geo Anomaly,DEV1221,CP10549,False Positive
FRD01440,TX324807,CUST20337,2026-07-20 01:40:00,Wire,3613.64,Mexico,Services,100,Critical,Unusual Amount,DEV3221,CP15951,Pending
FRD01441,TX324813,CUST20371,2026-04-05 23:51:00,Cash Deposit,4668.74,United Arab Emirates,Fuel,70,High,Unusual Amount,DEV1254,CP14596,Pending
FRD01442,TX324827,CUST20539,2026-01-21 05:32:00,P2P,1035.56,United Kingdom,Crypto Exchange,60,High,Geo Anomaly,DEV6304,CP13125,False Positive
FRD01443,TX324844,CUST20168,2026-06-04 19:45:00,Card,3210.12,United States,Travel,78,High,Account Takeover,DEV2605,CP15013,False Positive
FRD01444,TX324846,CUST20343,2026-08-16 12:47:00,ATM,5816.29,United States,Luxury,65,High,Unusual Amount,DEV4337,CP11409,Pending
FRD01445,TX324852,CUST20390,2026-06-30 09:13:00,ACH,253.17,India,Electronics,63,High,Rapid Fund Movement,DEV1431,CP15885,False Positive
FRD01446,TX324854,CUST20421,2026-05-17 01:22:00,Card,20828.43,United States,Fuel,100,Critical,Unusual Amount,DEV6623,CP11345,False Positive
FRD01447,TX324878,CUST20693,2026-01-24 04:21:00,Card,33294.34,United Kingdom,Grocery,100,Critical,Unusual Amount,DEV3808,CP10023,False Positive
FRD01448,TX324880,CUST20382,2026-05-28 16:26:00,Wire,5120.76,Mexico,Travel,81,Critical,Rapid Fund Movement,DEV1602,CP11048,False Positive
FRD01449,TX324884,CUST20134,2026-02-22 22:06:00,ATM,3715.62,United States,Crypto Exchange,77,High,Velocity Spike,DEV1293,CP12676,Escalated
FRD01450,TX324939,CUST20326,2026-06-18 12:27:00,ACH,3441.92,Nigeria,Grocery,67,High,Unusual Amount,DEV1764,CP13496,Pending
FRD01451,TX324961,CUST20265,2026-07-27 07:26:00,Card,8171.63,United States,Electronics,61,High,Unusual Amount,DEV1273,CP10865,Pending
FRD01452,TX324991,CUST20619,2026-03-08 02:18:00,ACH,482.24,United States,Gaming,67,High,Rapid Fund Movement,DEV1462,CP12839,False Positive
FRD01453,TX325002,CUST20307,2026-04-05 23:32:00,ATM,5122.2,United Kingdom,Fuel,63,High,Unusual Amount,DEV5089,CP10447,Escalated
FRD01454,TX325010,CUST20452,2026-02-05 01:28:00,Card,17413.02,United States,Luxury,71,High,Unusual Amount,DEV5747,CP10597,False Positive
FRD01455,TX325043,CUST20475,2026-07-29 02:10:00,Card,1095.82,United Kingdom,Gaming,67,High,Velocity Spike,DEV1831,CP14036,Escalated
FRD01456,TX325045,CUST20481,2026-06-24 17:04:00,ATM,12773.65,United States,Gaming,61,High,Unusual Amount,DEV4267,CP14755,Pending
FRD01457,TX325049,CUST20447,2026-03-06 01:12:00,Wire,4458.96,United States,Travel,65,High,Unusual Amount,DEV5310,CP12750,Pending
FRD01458,TX325096,CUST20472,2026-09-06 12:00:00,P2P,12459.64,Mexico,Crypto Exchange,74,High,Unusual Amount,DEV4776,CP10479,Confirmed Fraud
FRD01459,TX325105,CUST20181,2026-02-09 17:18:00,Cash Deposit,2188.01,United States,Fuel,69,High,Repeated Counterparty,DEV3881,CP99999,Escalated
FRD01460,TX325122,CUST20338,2026-05-18 17:35:00,Card,7233.21,Brazil,Travel,63,High,Unusual Amount,DEV4427,CP13474,False Positive
FRD01461,TX325127,CUST20435,2026-07-01 18:49:00,Card,6024.99,United Arab Emirates,Electronics,67,High,Geo Anomaly,DEV7724,CP10833,Escalated
FRD01462,TX325140,CUST20237,2026-01-01 02:25:00,Wire,7444.98,United Kingdom,Travel,67,High,Unusual Amount,DEV5331,CP15557,False Positive
FRD01463,TX325155,CUST20506,2026-06-24 02:14:00,ATM,22503.15,Canada,Luxury,64,High,Unusual Amount,DEV1992,CP11198,Pending
FRD01464,TX325172,CUST20033,2026-05-18 23:23:00,Card,8673.46,Turkey,Services,60,High,Unusual Amount,DEV6086,CP10892,Escalated
FRD01465,TX325193,CUST20268,2026-02-19 14:31:00,Card,5410.11,Nigeria,Fuel,79,High,Unusual Amount,DEV7907,CP12023,Escalated
FRD01466,TX325197,CUST20288,2026-08-22 03:02:00,ATM,11098.89,United States,Gaming,61,High,Unusual Amount,DEV4135,CP12498,Escalated
FRD01467,TX325224,CUST20527,2026-07-28 19:51:00,Check,10195.49,United States,Luxury,64,High,Unusual Amount,DEV4232,CP12679,Confirmed Fraud
FRD01468,TX325231,CUST20032,2026-01-06 08:57:00,ACH,5503.23,United States,Gaming,64,High,Unusual Amount,DEV2929,CP12232,Confirmed Fraud
FRD01469,TX325237,CUST20743,2026-04-08 11:22:00,Card,2850.95,Turkey,Gaming,77,High,Account Takeover,DEV1425,CP10245,Confirmed Fraud
FRD01470,TX325255,CUST20539,2026-03-11 02:55:00,Check,1997.73,United States,Crypto Exchange,73,High,Unusual Amount,DEV5797,CP11467,False Positive
FRD01471,TX325270,CUST20445,2026-01-02 05:51:00,ACH,10765.89,United States,Grocery,60,High,Unusual Amount,DEV2877,CP13762,False Positive
FRD01472,TX325289,CUST20032,2026-03-21 12:01:00,P2P,5451.88,Mexico,Travel,70,High,Unusual Amount,DEV6173,CP12016,False Positive
FRD01473,TX325305,CUST20021,2026-05-03 20:04:00,Card,6799.8,United States,Gaming,62,High,Unusual Amount,DEV6178,CP10447,Pending
FRD01474,TX325306,CUST20308,2026-09-07 04:57:00,P2P,1576.56,India,Retail,70,High,Account Takeover,DEV5529,CP10756,False Positive
FRD01475,TX325309,CUST20146,2026-05-01 16:23:00,Wire,14915.39,United States,Luxury,64,High,Unusual Amount,DEV7740,CP10953,Pending
FRD01476,TX325313,CUST20598,2026-07-20 22:47:00,Wire,17205.71,United Kingdom,Luxury,73,High,Unusual Amount,DEV4995,CP11306,False Positive
FRD01477,TX325319,CUST20355,2026-05-05 09:06:00,P2P,4109.17,United Arab Emirates,Services,63,High,Unusual Amount,DEV3054,CP13058,False Positive
FRD01478,TX325324,CUST20674,2026-01-07 06:28:00,Cash Deposit,6223.41,United States,Luxury,64,High,Unusual Amount,DEV4404,CP14526,Escalated
FRD01479,TX325327,CUST20355,2026-03-16 23:01:00,Wire,4026.56,United States,Electronics,66,High,Unusual Amount,DEV3536,CP15081,Escalated
FRD01480,TX325330,CUST20116,2026-05-31 11:58:00,P2P,2573.86,Turkey,Luxury,62,High,Repeated Counterparty,DEV6580,CP99999,Pending
FRD01481,TX325332,CUST20060,2026-06-04 10:43:00,Check,30993.41,United States,Gaming,66,High,Unusual Amount,DEV4207,CP10503,False Positive
FRD01482,TX325366,CUST20636,2026-08-30 01:57:00,Card,21020.15,Mexico,Services,63,High,Unusual Amount,DEV1394,CP11703,Pending
FRD01483,TX325387,CUST20589,2026-05-26 22:37:00,Card,8705.58,United Arab Emirates,Crypto Exchange,68,High,Unusual Amount,DEV4844,CP11550,Escalated
FRD01484,TX325397,CUST20102,2026-08-10 19:09:00,P2P,3061.18,United States,Electronics,80,Critical,Rapid Fund Movement,DEV2424,CP10600,False Positive
FRD01485,TX325399,CUST20452,2026-08-20 18:57:00,Wire,2246.88,United Kingdom,Retail,72,High,Rapid Fund Movement,DEV7629,CP11054,Escalated
FRD01486,TX325416,CUST20557,2026-06-16 09:04:00,Cash Deposit,7649.09,United Arab Emirates,Travel,65,High,Unusual Amount,DEV7759,CP13052,Pending
FRD01487,TX325426,CUST20066,2026-03-17 00:22:00,ACH,4314.3,United Arab Emirates,Retail,61,High,Unusual Amount,DEV3397,CP15895,Pending
FRD01488,TX325439,CUST20445,2026-03-17 21:40:00,ATM,3161.94,Nigeria,Retail,75,High,Geo Anomaly,DEV3314,CP11990,Pending
FRD01489,TX325458,CUST20248,2026-01-29 05:00:00,P2P,296.64,Canada,Services,70,High,Account Takeover,DEV4187,CP12994,Escalated
FRD01490,TX325483,CUST20667,2026-08-10 03:11:00,P2P,16034.06,Canada,Fuel,61,High,Unusual Amount,DEV3854,CP12945,Escalated
FRD01491,TX325486,CUST20568,2026-07-05 09:35:00,ACH,20827.77,Turkey,Luxury,62,High,Unusual Amount,DEV5159,CP11151,False Positive
FRD01492,TX325520,CUST20355,2026-05-14 07:32:00,Wire,6267.12,United States,Luxury,77,High,Unusual Amount,DEV2196,CP15770,False Positive
FRD01493,TX325523,CUST20021,2026-03-06 03:07:00,Wire,7803.34,United Arab Emirates,Retail,62,High,Unusual Amount,DEV2284,CP13388,Escalated
FRD01494,TX325524,CUST20349,2026-04-29 00:35:00,P2P,9339.64,United Kingdom,Crypto Exchange,81,Critical,Unusual Amount,DEV5020,CP10829,Pending
FRD01495,TX325526,CUST20191,2026-09-08 00:41:00,Card,20492.6,United States,Travel,100,Critical,Unusual Amount,DEV3020,CP15844,Pending
FRD01496,TX325535,CUST20069,2026-08-29 05:05:00,Wire,3823.35,United States,Gaming,64,High,Geo Anomaly,DEV6466,CP14989,False Positive
FRD01497,TX325563,CUST20240,2026-03-06 15:27:00,ACH,5184.46,United States,Crypto Exchange,63,High,Unusual Amount,DEV1173,CP13309,Pending
FRD01498,TX325566,CUST20556,2026-03-19 02:08:00,ACH,9594.29,United States,Electronics,82,Critical,Rapid Fund Movement,DEV5909,CP13359,Escalated
FRD01499,TX325573,CUST20080,2026-02-28 00:17:00,Wire,2377.71,United Arab Emirates,Luxury,61,High,Geo Anomaly,DEV1931,CP14148,Pending
FRD01500,TX325579,CUST20023,2026-04-03 07:42:00,P2P,8923.46,United Kingdom,Services,61,High,Unusual Amount,DEV7328,CP15890,False Positive
FRD01501,TX325600,CUST20019,2026-05-14 18:08:00,ACH,1563.79,United States,Crypto Exchange,62,High,Velocity Spike,DEV2206,CP11459,Pending
FRD01502,TX325622,CUST20198,2026-04-23 02:43:00,ACH,35663.26,India,Travel,67,High,Unusual Amount,DEV1024,CP15820,False Positive
FRD01503,TX325628,CUST20540,2026-02-25 00:37:00,P2P,4449.47,United States,Services,76,High,Unusual Amount,DEV3963,CP10315,Pending
FRD01504,TX325672,CUST20314,2026-01-07 03:08:00,P2P,6545.0,Nigeria,Crypto Exchange,81,Critical,Unusual Amount,DEV1457,CP11462,Pending
FRD01505,TX325679,CUST20520,2026-07-29 02:02:00,Card,124845.72,United States,Gaming,100,Critical,Unusual Amount,DEV7376,CP15580,Pending
FRD01506,TX325709,CUST20182,2026-06-16 07:52:00,Card,267.63,United States,Fuel,77,High,Account Takeover,DEV3187,CP15419,Confirmed Fraud
FRD01507,TX325732,CUST20289,2026-07-11 10:09:00,ACH,3236.34,Turkey,Crypto Exchange,82,Critical,Geo Anomaly,DEV6444,CP15454,Pending
FRD01508,TX325739,CUST20531,2026-01-12 06:19:00,Wire,17390.68,Nigeria,Services,60,High,Unusual Amount,DEV6523,CP10802,Escalated
FRD01509,TX325741,CUST20090,2026-03-06 17:22:00,ATM,6303.46,United Arab Emirates,Electronics,62,High,Unusual Amount,DEV3768,CP11380,Escalated
FRD01510,TX325766,CUST20049,2026-07-12 11:27:00,Wire,4540.45,Turkey,Grocery,72,High,Rapid Fund Movement,DEV5870,CP10321,Pending
FRD01511,TX325774,CUST20032,2026-04-20 08:35:00,ATM,12713.27,Canada,Gaming,60,High,Unusual Amount,DEV1750,CP14972,Pending
FRD01512,TX325779,CUST20326,2026-07-20 13:19:00,Card,9100.56,India,Gaming,61,High,Unusual Amount,DEV2378,CP15587,Pending
FRD01513,TX325814,CUST20132,2026-04-07 10:36:00,Wire,29028.64,United States,Grocery,94,Critical,Unusual Amount,DEV3777,CP13877,False Positive
FRD01514,TX325818,CUST20434,2026-05-01 18:09:00,P2P,70073.52,United States,Travel,100,Critical,Unusual Amount,DEV1420,CP11686,False Positive
FRD01515,TX325822,CUST20611,2026-07-14 16:12:00,Card,7477.52,United Arab Emirates,Crypto Exchange,74,High,Unusual Amount,DEV4548,CP10310,Pending
FRD01516,TX325828,CUST20159,2026-08-13 21:33:00,P2P,18052.53,United States,Grocery,100,Critical,Unusual Amount,DEV4936,CP12803,False Positive
FRD01517,TX325915,CUST20456,2026-07-17 11:13:00,P2P,5032.08,Nigeria,Electronics,66,High,Unusual Amount,DEV3052,CP12582,Pending
FRD01518,TX325923,CUST20447,2026-01-27 02:58:00,Card,8190.96,Nigeria,Retail,62,High,Unusual Amount,DEV6982,CP12115,False Positive
FRD01519,TX325929,CUST20738,2026-08-08 22:57:00,Wire,2357.86,United States,Grocery,60,High,Rapid Fund Movement,DEV5485,CP15818,Confirmed Fraud
FRD01520,TX325940,CUST20203,2026-03-18 10:11:00,ACH,6013.26,United States,Crypto Exchange,62,High,Unusual Amount,DEV1759,CP15872,False Positive
FRD01521,TX325969,CUST20177,2026-02-10 21:09:00,Wire,9476.69,United States,Crypto Exchange,61,High,Geo Anomaly,DEV5420,CP14286,False Positive
FRD01522,TX325973,CUST20738,2026-01-25 07:17:00,Wire,879.16,United States,Services,75,High,Rapid Fund Movement,DEV3219,CP11656,Pending
FRD01523,TX325986,CUST20122,2026-09-07 14:34:00,P2P,700.35,Turkey,Fuel,69,High,Velocity Spike,DEV1143,CP11598,Pending
FRD01524,TX325993,CUST20210,2026-07-22 19:09:00,P2P,7107.08,United States,Gaming,65,High,Geo Anomaly,DEV6042,CP10213,Pending
FRD01525,TX326002,CUST20061,2026-08-21 13:06:00,Check,3471.13,Canada,Fuel,60,High,Unusual Amount,DEV1198,CP15083,False Positive
FRD01526,TX326017,CUST20585,2026-04-23 08:04:00,P2P,2267.05,United States,Gaming,88,Critical,Account Takeover,DEV2959,CP11058,Escalated
FRD01527,TX326021,CUST20668,2026-09-08 08:36:00,Card,7389.75,United States,Crypto Exchange,67,High,Unusual Amount,DEV3673,CP13446,Pending
FRD01528,TX326033,CUST20018,2026-06-16 21:12:00,P2P,7285.42,Mexico,Retail,76,High,Unusual Amount,DEV2933,CP15966,False Positive
FRD01529,TX326046,CUST20587,2026-04-16 20:19:00,Card,92385.69,United States,Electronics,93,Critical,Unusual Amount,DEV7847,CP14886,False Positive
FRD01530,TX326063,CUST20647,2026-03-06 06:36:00,Card,3036.73,United Kingdom,Luxury,84,Critical,Unusual Amount,DEV1218,CP15923,Pending
FRD01531,TX326071,CUST20557,2026-08-13 16:30:00,Card,23871.82,Canada,Gaming,100,Critical,Unusual Amount,DEV6125,CP12293,Confirmed Fraud
FRD01532,TX326086,CUST20116,2026-04-03 14:42:00,ACH,13146.61,Nigeria,Retail,70,High,Unusual Amount,DEV6185,CP11225,Escalated
FRD01533,TX326176,CUST20294,2026-07-22 11:44:00,P2P,2543.78,United States,Retail,72,High,Rapid Fund Movement,DEV7970,CP13475,Pending
FRD01534,TX326199,CUST20330,2026-05-27 04:10:00,Cash Deposit,14595.74,Mexico,Travel,62,High,Unusual Amount,DEV5490,CP15810,Confirmed Fraud
FRD01535,TX326202,CUST20143,2026-05-18 07:01:00,ACH,3598.48,Turkey,Services,69,High,Unusual Amount,DEV7008,CP11594,Escalated
FRD01536,TX326245,CUST20547,2026-06-14 21:13:00,Card,4967.16,United States,Luxury,66,High,Unusual Amount,DEV5264,CP13266,Pending
FRD01537,TX326247,CUST20649,2026-01-08 04:22:00,Wire,708.22,Nigeria,Luxury,68,High,Geo Anomaly,DEV2517,CP13617,Escalated
FRD01538,TX326267,CUST20448,2026-06-17 04:47:00,Card,35153.0,Brazil,Gaming,76,High,Unusual Amount,DEV4696,CP14754,Pending
FRD01539,TX326277,CUST20704,2026-05-11 07:43:00,Check,37660.34,Brazil,Gaming,100,Critical,Unusual Amount,DEV2458,CP12035,Pending
FRD01540,TX326289,CUST20416,2026-08-19 18:02:00,Wire,6022.5,India,Travel,100,Critical,Rapid Fund Movement,DEV2611,CP10937,False Positive
FRD01541,TX326291,CUST20467,2026-05-10 02:39:00,P2P,956.16,United States,Fuel,70,High,Account Takeover,DEV2294,CP11765,Escalated
FRD01542,TX326307,CUST20298,2026-04-15 07:37:00,Card,5497.19,United Kingdom,Luxury,74,High,Unusual Amount,DEV3103,CP15766,Escalated
FRD01543,TX326326,CUST20725,2026-08-01 00:19:00,Card,32839.05,Nigeria,Crypto Exchange,73,High,Unusual Amount,DEV2427,CP12770,Pending
FRD01544,TX326340,CUST20582,2026-01-31 07:13:00,Card,16388.13,India,Fuel,62,High,Unusual Amount,DEV1352,CP14826,Pending
FRD01545,TX326347,CUST20701,2026-01-25 02:15:00,ACH,1999.61,United Kingdom,Services,69,High,Unusual Amount,DEV2726,CP12124,False Positive
FRD01546,TX326450,CUST20060,2026-09-01 11:31:00,ACH,5016.75,Brazil,Services,70,High,Unusual Amount,DEV2241,CP14817,Pending
FRD01547,TX326492,CUST20613,2026-04-04 17:53:00,ACH,1865.58,United Kingdom,Luxury,68,High,Rapid Fund Movement,DEV4594,CP11204,False Positive
FRD01548,TX326494,CUST20201,2026-06-23 09:49:00,Card,160.14,United States,Luxury,63,High,Account Takeover,DEV7426,CP13630,Confirmed Fraud
FRD01549,TX326523,CUST20139,2026-05-01 06:59:00,P2P,10847.1,Mexico,Gaming,76,High,Unusual Amount,DEV4025,CP10134,Escalated
FRD01550,TX326554,CUST20399,2026-04-24 15:05:00,ACH,11083.49,Mexico,Gaming,69,High,Unusual Amount,DEV4056,CP15790,False Positive
FRD01551,TX326622,CUST20277,2026-07-05 14:27:00,P2P,20689.01,India,Services,100,Critical,Unusual Amount,DEV4107,CP11906,Confirmed Fraud
FRD01552,TX326680,CUST20504,2026-02-05 16:46:00,Check,16345.04,Nigeria,Luxury,100,Critical,Unusual Amount,DEV5107,CP11839,False Positive
FRD01553,TX326726,CUST20360,2026-02-14 03:50:00,Cash Deposit,54299.41,United States,Services,100,Critical,Unusual Amount,DEV6623,CP13254,Escalated
FRD01554,TX326734,CUST20165,2026-09-01 17:07:00,Card,9170.21,Nigeria,Gaming,61,High,Unusual Amount,DEV5567,CP15845,False Positive
FRD01555,TX326763,CUST20097,2026-09-08 02:19:00,Cash Deposit,2229.28,United Arab Emirates,Grocery,81,Critical,Geo Anomaly,DEV2071,CP13382,Escalated
FRD01556,TX326767,CUST20015,2026-06-24 07:55:00,P2P,106726.22,Turkey,Luxury,100,Critical,Unusual Amount,DEV6033,CP13174,Pending
FRD01557,TX326775,CUST20398,2026-02-27 12:50:00,Card,3944.05,Turkey,Crypto Exchange,94,Critical,Account Takeover,DEV1410,CP11825,Escalated
FRD01558,TX326796,CUST20111,2026-05-31 13:28:00,P2P,166.49,United Arab Emirates,Crypto Exchange,77,High,Account Takeover,DEV1883,CP13355,Pending
FRD01559,TX326816,CUST20048,2026-01-04 00:53:00,Wire,3657.05,United States,Gaming,60,High,Geo Anomaly,DEV4026,CP12127,Confirmed Fraud
FRD01560,TX326832,CUST20310,2026-09-03 16:55:00,ACH,15530.22,United States,Crypto Exchange,100,Critical,Unusual Amount,DEV6281,CP12845,Escalated
FRD01561,TX326834,CUST20162,2026-04-14 15:44:00,P2P,10607.36,United States,Fuel,76,High,Unusual Amount,DEV2141,CP15398,False Positive
FRD01562,TX326870,CUST20182,2026-07-01 16:17:00,ACH,567.54,United States,Retail,63,High,Rapid Fund Movement,DEV1642,CP12006,False Positive
FRD01563,TX326873,CUST20314,2026-09-02 04:12:00,Check,7652.38,United States,Fuel,62,High,Unusual Amount,DEV7315,CP10978,False Positive
FRD01564,TX326891,CUST20060,2026-03-30 05:17:00,ACH,8821.9,United States,Retail,65,High,Unusual Amount,DEV2749,CP12620,Pending
FRD01565,TX326904,CUST20561,2026-08-31 08:47:00,P2P,10683.15,Nigeria,Gaming,64,High,Unusual Amount,DEV1160,CP13993,Pending
FRD01566,TX326920,CUST20233,2026-01-24 01:26:00,P2P,3306.87,India,Grocery,78,High,Account Takeover,DEV5095,CP13713,False Positive
FRD01567,TX326924,CUST20725,2026-05-16 07:13:00,ACH,936.84,Nigeria,Gaming,69,High,Geo Anomaly,DEV2545,CP12609,False Positive
FRD01568,TX326955,CUST20723,2026-03-31 01:24:00,Check,14214.75,Brazil,Retail,62,High,Unusual Amount,DEV1626,CP13374,False Positive
FRD01569,TX326986,CUST20022,2026-03-30 07:02:00,P2P,4291.55,Canada,Gaming,62,High,Geo Anomaly,DEV6957,CP15364,Escalated
FRD01570,TX327002,CUST20447,2026-07-22 18:50:00,P2P,5241.5,United States,Retail,61,High,Unusual Amount,DEV1372,CP13445,Pending
FRD01571,TX327011,CUST20457,2026-01-24 09:29:00,P2P,5319.87,Brazil,Luxury,63,High,Geo Anomaly,DEV1173,CP14934,False Positive
FRD01572,TX327017,CUST20263,2026-08-28 15:25:00,P2P,629.65,United States,Luxury,80,Critical,Account Takeover,DEV5642,CP12822,False Positive
FRD01573,TX327027,CUST20003,2026-02-09 22:40:00,Wire,5039.11,Turkey,Crypto Exchange,76,High,Geo Anomaly,DEV1307,CP11100,Escalated
FRD01574,TX327033,CUST20184,2026-06-29 19:55:00,ATM,10146.55,United Kingdom,Luxury,61,High,Unusual Amount,DEV3183,CP13991,Pending
FRD01575,TX327049,CUST20528,2026-01-09 13:36:00,Card,9159.86,Brazil,Retail,62,High,Unusual Amount,DEV3043,CP12454,Escalated
FRD01576,TX327062,CUST20547,2026-08-17 00:11:00,ATM,9185.43,United Kingdom,Gaming,74,High,Unusual Amount,DEV6622,CP14401,False Positive
FRD01577,TX327067,CUST20107,2026-03-13 15:39:00,Check,1482.38,Turkey,Electronics,61,High,Velocity Spike,DEV1936,CP15820,Escalated
FRD01578,TX327070,CUST20143,2026-01-14 03:43:00,Card,2496.35,United States,Gaming,67,High,Unusual Amount,DEV3829,CP12422,Pending
FRD01579,TX327108,CUST20490,2026-07-15 16:18:00,ATM,21313.57,United States,Luxury,61,High,Unusual Amount,DEV6464,CP10772,Escalated
FRD01580,TX327114,CUST20431,2026-08-18 09:44:00,P2P,3162.98,United States,Crypto Exchange,70,High,Unusual Amount,DEV6206,CP12580,Pending
FRD01581,TX327128,CUST20641,2026-04-25 09:07:00,P2P,33602.55,United States,Crypto Exchange,100,Critical,Unusual Amount,DEV6002,CP10022,Pending
FRD01582,TX327163,CUST20170,2026-08-20 11:57:00,ACH,7752.2,India,Gaming,61,High,Unusual Amount,DEV6359,CP11485,Escalated
FRD01583,TX327182,CUST20267,2026-01-15 20:08:00,ACH,943.53,Nigeria,Travel,67,High,Velocity Spike,DEV6040,CP12197,Pending
FRD01584,TX327187,CUST20724,2026-06-08 17:03:00,Cash Deposit,54583.74,United States,Retail,95,Critical,Unusual Amount,DEV1041,CP15548,Pending
FRD01585,TX327207,CUST20283,2026-08-31 06:55:00,P2P,3488.7,United States,Grocery,73,High,Unusual Amount,DEV1431,CP13402,Escalated
FRD01586,TX327240,CUST20452,2026-08-04 19:20:00,Check,8713.26,United States,Fuel,94,Critical,Unusual Amount,DEV6667,CP12526,False Positive
FRD01587,TX327243,CUST20052,2026-06-08 23:47:00,Card,5695.12,United States,Luxury,69,High,Unusual Amount,DEV2702,CP13661,Pending
FRD01588,TX327287,CUST20457,2026-07-23 23:42:00,Card,9475.04,Mexico,Luxury,66,High,Unusual Amount,DEV6457,CP15765,False Positive
FRD01589,TX327297,CUST20203,2026-04-07 17:04:00,Card,7849.86,United Kingdom,Electronics,70,High,Unusual Amount,DEV6680,CP12791,False Positive
FRD01590,TX327312,CUST20385,2026-05-15 22:08:00,ACH,2416.29,Brazil,Fuel,66,High,Unusual Amount,DEV7467,CP12443,Confirmed Fraud
FRD01591,TX327354,CUST20137,2026-08-11 20:00:00,Card,22994.62,United States,Services,62,High,Unusual Amount,DEV4454,CP15479,False Positive
FRD01592,TX327381,CUST20549,2026-03-05 21:49:00,ACH,3183.36,United Kingdom,Grocery,61,High,Unusual Amount,DEV1778,CP15393,False Positive
