transaction_id,customer_id,transaction_time,channel,merchant_category,amount,country,device_id,counterparty_id,injected_pattern,expected_monthly_volume,home_country,amount_to_expected_ratio,cross_border_flag,fraud_risk_score,risk_level,flagged,detected_pattern
TX323427,CUST20717,2026-02-15 13:31:00,Check,Retail,834.25,United Arab Emirates,DEV6393,CP13219,Normal,15825.77,Nigeria,0.052714654642396545,1,24,Low,0,Behavioral Anomaly
TX323428,CUST20488,2026-05-11 06:25:00,Card,Fuel,476.42,United States,DEV3968,CP14613,Normal,7261.19,United Kingdom,0.065611834974708,1,32,Moderate,0,Behavioral Anomaly
TX323429,CUST20585,2026-06-11 03:21:00,Card,Gaming,1335.08,India,DEV1785,CP10808,Normal,7168.83,Canada,0.18623401587148808,1,39,Moderate,0,Behavioral Anomaly
TX323430,CUST20090,2026-03-12 04:03:00,P2P,Gaming,917.68,Canada,DEV6104,CP14392,Normal,4841.13,United States,0.1895590492302417,1,26,Low,0,Geo Anomaly
TX323431,CUST20552,2026-02-27 17:07:00,Cash Deposit,Electronics,594.15,United States,DEV1007,CP10817,Normal,12040.45,United States,0.04934616231120929,0,8,Low,0,Behavioral Anomaly
TX323432,CUST20076,2026-02-06 21:20:00,Card,Electronics,3055.45,India,DEV1156,CP10991,Normal,4669.13,United States,0.6543938592414432,1,43,Moderate,0,Behavioral Anomaly
TX323433,CUST20557,2026-06-16 20:53:00,ACH,Gaming,8291.48,United States,DEV6522,CP12997,Normal,5770.29,United Kingdom,1.4369260470444292,1,56,Moderate,0,Unusual Amount
TX323434,CUST20198,2026-05-08 00:07:00,Card,Crypto Exchange,63203.6,United States,DEV7039,CP15454,Account Takeover,18635.88,United States,3.39150069650588,0,100,Critical,1,Account Takeover
TX323435,CUST20237,2026-07-26 03:52:00,P2P,Retail,2745.35,Turkey,DEV5365,CP10167,Normal,3820.85,Canada,0.7185181307824176,1,48,Moderate,0,Geo Anomaly
TX323436,CUST20354,2026-06-11 12:33:00,Card,Travel,757.47,India,DEV4036,CP11746,Normal,28434.92,United States,0.026638724497906097,1,14,Low,0,Behavioral Anomaly
TX323437,CUST20565,2026-08-27 16:33:00,Card,Grocery,756.34,United States,DEV1771,CP11479,Normal,20525.07,India,0.036849569818763105,1,25,Low,0,Behavioral Anomaly
TX323438,CUST20635,2026-03-24 15:14:00,ACH,Electronics,3693.52,United States,DEV5061,CP14236,Normal,30140.55,United States,0.12254321835533857,0,14,Low,0,Behavioral Anomaly
TX323439,CUST20260,2026-02-27 04:25:00,Card,Retail,848.68,Nigeria,DEV2844,CP14542,Normal,6863.43,United Kingdom,0.12365245948454343,1,18,Low,0,Behavioral Anomaly
TX323440,CUST20300,2026-04-15 15:53:00,Wire,Retail,649.59,United States,DEV6317,CP11664,Normal,10222.64,United States,0.06354425080018469,0,22,Low,0,Behavioral Anomaly
TX323441,CUST20599,2026-01-04 17:17:00,Wire,Grocery,6220.28,Brazil,DEV2752,CP10173,Normal,33611.6,United States,0.1850634899856002,1,26,Low,0,Geo Anomaly
TX323442,CUST20427,2026-09-10 12:35:00,P2P,Luxury,1011.15,Turkey,DEV2308,CP10572,Normal,5438.18,United States,0.18593536808270414,1,29,Low,0,Geo Anomaly
TX323443,CUST20072,2026-05-06 04:34:00,Card,Luxury,367.16,Turkey,DEV5041,CP10642,Normal,13619.37,Turkey,0.02695866255193889,0,15,Low,0,Behavioral Anomaly
TX323444,CUST20215,2026-01-07 08:29:00,ACH,Grocery,1272.1,United Kingdom,DEV7776,CP12365,Normal,19602.24,Turkey,0.06489564457939499,1,17,Low,0,Behavioral Anomaly
TX323445,CUST20025,2026-07-05 10:14:00,ACH,Luxury,3234.53,United Kingdom,DEV3156,CP13275,Normal,10894.62,United States,0.29689241111667963,1,20,Low,0,Behavioral Anomaly
TX323446,CUST20462,2026-02-06 23:30:00,ACH,Fuel,3286.31,United States,DEV5208,CP10564,Normal,15891.73,United States,0.2067937222693816,0,20,Low,0,Behavioral Anomaly
TX323447,CUST20162,2026-06-17 16:06:00,ATM,Retail,1780.66,United States,DEV3431,CP13824,Normal,4554.14,Nigeria,0.39099808086707916,1,28,Low,0,Behavioral Anomaly
TX323448,CUST20088,2026-02-13 12:08:00,Card,Fuel,1900.8,United States,DEV4238,CP12114,Normal,37800.64,Canada,0.05028486290179214,1,11,Low,0,Behavioral Anomaly
TX323449,CUST20565,2026-08-11 07:58:00,ACH,Luxury,370.2,Nigeria,DEV3479,CP10635,Normal,20525.07,India,0.018036479290935426,1,32,Moderate,0,Behavioral Anomaly
TX323450,CUST20113,2026-08-14 23:57:00,Cash Deposit,Retail,7620.91,India,DEV5261,CP15654,Normal,14944.2,United States,0.5099577093454316,1,31,Moderate,0,Behavioral Anomaly
TX323451,CUST20143,2026-06-19 13:32:00,Check,Retail,973.71,United Kingdom,DEV6353,CP15698,Normal,2228.14,United States,0.43700575367795563,1,31,Moderate,0,Behavioral Anomaly
TX323452,CUST20588,2026-07-30 20:50:00,Card,Travel,1368.72,United States,DEV4016,CP15409,Normal,10920.76,United States,0.1253319366051447,0,20,Low,0,Behavioral Anomaly
TX323453,CUST20692,2026-03-17 09:59:00,ACH,Gaming,2900.59,United States,DEV4617,CP12362,Normal,24062.19,Brazil,0.12054555300244908,1,35,Moderate,0,Behavioral Anomaly
TX323454,CUST20444,2026-02-19 21:41:00,Wire,Electronics,1920.78,United States,DEV3507,CP15011,Normal,10647.92,Canada,0.18039016070744332,1,33,Moderate,0,Geo Anomaly
TX323455,CUST20287,2026-05-26 16:01:00,P2P,Grocery,1478.04,United States,DEV7809,CP10825,Normal,17157.87,Nigeria,0.08614355977752483,1,19,Low,0,Geo Anomaly
TX323456,CUST20599,2026-02-04 03:25:00,Card,Travel,4230.71,Turkey,DEV2876,CP12680,Normal,33611.6,United States,0.1258705327922503,1,29,Low,0,Behavioral Anomaly
TX323457,CUST20401,2026-07-24 23:41:00,Wire,Travel,1368.55,Canada,DEV7731,CP12839,Normal,10361.56,United Kingdom,0.13207953242561932,1,17,Low,0,Geo Anomaly
TX323458,CUST20528,2026-03-10 15:11:00,Cash Deposit,Retail,713.22,United Arab Emirates,DEV6484,CP12711,Normal,3192.02,United States,0.22343844963377424,1,16,Low,0,Behavioral Anomaly
TX323459,CUST20746,2026-05-24 18:46:00,Card,Crypto Exchange,1247.29,United States,DEV7877,CP10967,Normal,19243.94,India,0.06481468971530778,1,21,Low,0,Behavioral Anomaly
TX323460,CUST20052,2026-08-09 05:34:00,ACH,Electronics,677.17,Nigeria,DEV5784,CP13842,Normal,2620.04,United States,0.2584578861391429,1,21,Low,0,Behavioral Anomaly
TX323461,CUST20327,2026-02-28 01:14:00,Wire,Retail,3014.98,United Kingdom,DEV2272,CP15825,Normal,7087.17,United States,0.42541381115452287,1,41,Moderate,0,Geo Anomaly
TX323462,CUST20646,2026-07-25 06:19:00,P2P,Luxury,822.08,United States,DEV3318,CP11734,Normal,24317.48,Mexico,0.033806134517227936,1,37,Moderate,0,Geo Anomaly
TX323463,CUST20057,2026-06-26 19:29:00,ACH,Retail,997.67,United States,DEV1243,CP11511,Normal,16958.04,United States,0.058831681019740484,0,3,Low,0,Behavioral Anomaly
TX323464,CUST20095,2026-02-18 06:50:00,Card,Luxury,1739.7,United States,DEV3534,CP15403,Normal,14646.11,United States,0.11878239341367776,0,28,Low,0,Behavioral Anomaly
TX323465,CUST20493,2026-07-30 20:55:00,Card,Fuel,2988.03,United Arab Emirates,DEV7923,CP12031,Normal,18683.44,Brazil,0.15992932778974323,1,17,Low,0,Behavioral Anomaly
TX323466,CUST20650,2026-05-09 09:27:00,Check,Electronics,3631.36,United States,DEV6269,CP12116,Normal,9021.1,United States,0.4025407101129574,0,27,Low,0,Behavioral Anomaly
TX323467,CUST20152,2026-05-07 11:45:00,ACH,Grocery,198.47,United States,DEV3835,CP13340,Normal,27357.84,Canada,0.007254593198878274,1,31,Moderate,0,Behavioral Anomaly
TX323468,CUST20543,2026-06-26 22:21:00,Card,Retail,2046.42,Turkey,DEV1054,CP11087,Normal,31206.97,United States,0.06557573516429183,1,12,Low,0,Behavioral Anomaly
TX323469,CUST20278,2026-05-03 03:47:00,ATM,Grocery,3265.55,United States,DEV3369,CP13319,Normal,30766.01,Mexico,0.10614148535998007,1,28,Low,0,Behavioral Anomaly
TX323470,CUST20265,2026-07-04 19:42:00,P2P,Luxury,452.79,United States,DEV5120,CP15310,Normal,2702.63,United States,0.1675368067401013,0,21,Low,0,Behavioral Anomaly
TX323471,CUST20021,2026-05-05 21:36:00,Card,Retail,378.14,United States,DEV2234,CP13442,Normal,6429.94,United Arab Emirates,0.05880925794019851,1,13,Low,0,Behavioral Anomaly
TX323472,CUST20314,2026-01-23 21:56:00,Wire,Gaming,2003.45,Canada,DEV1426,CP12517,Normal,4243.81,Canada,0.4720875816777848,0,43,Moderate,0,Behavioral Anomaly
TX323473,CUST20305,2026-02-11 08:36:00,Wire,Travel,2365.28,Turkey,DEV5438,CP14973,Rapid Fund Movement,8120.89,Canada,0.2912587167170101,1,72,High,1,Rapid Fund Movement
TX323474,CUST20385,2026-07-23 15:34:00,ACH,Luxury,1977.99,United States,DEV6274,CP13924,Normal,1411.81,Mexico,1.401031300245784,1,61,High,1,Unusual Amount
TX323475,CUST20414,2026-02-16 17:05:00,ATM,Electronics,3715.05,United States,DEV5547,CP11045,Normal,17213.2,United States,0.2158256454348988,0,9,Low,0,Behavioral Anomaly
TX323476,CUST20604,2026-08-30 22:25:00,Cash Deposit,Services,4204.35,Turkey,DEV1232,CP12057,Normal,21238.63,United States,0.1979576837112375,1,15,Low,0,Behavioral Anomaly
TX323477,CUST20743,2026-01-28 18:43:00,Check,Travel,812.72,Brazil,DEV4342,CP13889,Normal,24174.19,Nigeria,0.03361932705914862,1,17,Low,0,Behavioral Anomaly
TX323478,CUST20134,2026-06-12 14:40:00,Wire,Crypto Exchange,1872.78,Nigeria,DEV2743,CP11134,Normal,4935.51,United States,0.3794501480090203,1,43,Moderate,0,Geo Anomaly
TX323479,CUST20373,2026-02-12 01:33:00,Check,Travel,2664.57,Canada,DEV3430,CP15327,Normal,35240.8,United States,0.07561037206873851,1,28,Low,0,Behavioral Anomaly
TX323480,CUST20296,2026-01-21 18:23:00,Check,Electronics,1753.53,Brazil,DEV4347,CP14836,Normal,9536.71,United States,0.1838715867421784,1,20,Low,0,Behavioral Anomaly
TX323481,CUST20029,2026-04-23 07:23:00,Wire,Fuel,2023.84,United States,DEV3098,CP11840,Normal,5128.41,United States,0.3946330344102753,0,22,Low,0,Behavioral Anomaly
TX323482,CUST20248,2026-05-03 04:30:00,Card,Gaming,290.76,Nigeria,DEV1965,CP14794,Normal,6179.07,United States,0.04705562487558807,1,31,Moderate,0,Behavioral Anomaly
TX323483,CUST20674,2026-08-05 18:16:00,Card,Gaming,486.31,Nigeria,DEV3208,CP10588,Normal,4158.13,United States,0.11695401538672431,1,21,Low,0,Behavioral Anomaly
TX323484,CUST20492,2026-06-10 19:27:00,Cash Deposit,Grocery,33155.15,United States,DEV3423,CP10659,Unusual Amount,88883.23,United States,0.37301918483385454,0,56,Moderate,0,Unusual Amount
TX323485,CUST20595,2026-07-31 05:51:00,Cash Deposit,Gaming,728.07,United States,DEV1119,CP15143,Normal,3352.79,United States,0.21715347516545924,0,29,Low,0,Behavioral Anomaly
TX323486,CUST20320,2026-05-31 08:01:00,Card,Fuel,7819.39,Mexico,DEV7186,CP10982,Normal,7774.6,Canada,1.0057610680935354,1,50,Moderate,0,Unusual Amount
TX323487,CUST20186,2026-07-15 17:36:00,Card,Electronics,2105.84,United States,DEV5014,CP13313,Normal,7557.08,United States,0.27865789431896976,0,21,Low,0,Behavioral Anomaly
TX323488,CUST20562,2026-03-26 18:59:00,P2P,Services,206.26,United States,DEV5136,CP15322,Normal,18863.86,United States,0.010934135431454644,0,21,Low,0,Behavioral Anomaly
TX323489,CUST20654,2026-08-18 02:06:00,P2P,Services,10505.83,Nigeria,DEV4962,CP12239,Normal,6453.71,United States,1.6278745093907225,1,76,High,1,Unusual Amount
TX323490,CUST20320,2026-04-15 01:21:00,Card,Electronics,2819.78,India,DEV5421,CP10171,Normal,7774.6,Canada,0.36269132817122424,1,26,Low,0,Behavioral Anomaly
TX323491,CUST20198,2026-06-28 01:30:00,Card,Fuel,220.72,United Arab Emirates,DEV3260,CP12393,Normal,18635.88,United States,0.011843819556683129,1,18,Low,0,Behavioral Anomaly
TX323492,CUST20484,2026-07-16 11:18:00,Card,Retail,1158.4,United States,DEV5616,CP14956,Normal,15848.53,United Arab Emirates,0.07309195237665575,1,31,Moderate,0,Behavioral Anomaly
TX323493,CUST20285,2026-05-25 20:08:00,Card,Gaming,6443.8,United Kingdom,DEV5594,CP10469,Normal,18821.76,United States,0.34235905675133466,1,20,Low,0,Behavioral Anomaly
TX323494,CUST20122,2026-06-14 10:18:00,ACH,Retail,1172.23,India,DEV4781,CP12469,Normal,24237.75,Canada,0.04836381264762612,1,23,Low,0,Behavioral Anomaly
TX323495,CUST20133,2026-05-29 02:32:00,Card,Travel,1877.78,United Arab Emirates,DEV4418,CP12362,Normal,9240.49,United States,0.20321216732013128,1,15,Low,0,Behavioral Anomaly
TX323496,CUST20383,2026-07-15 09:22:00,Card,Gaming,6336.68,Mexico,DEV5255,CP11757,Normal,4820.53,India,1.3145193578299483,1,63,High,1,Unusual Amount
TX323497,CUST20611,2026-05-10 05:08:00,Wire,Services,8426.68,Brazil,DEV2840,CP13924,Normal,2849.25,Mexico,2.9575081161709225,1,73,High,1,Unusual Amount
TX323498,CUST20068,2026-01-18 13:32:00,P2P,Luxury,332.67,United States,DEV5931,CP15060,Normal,11897.49,United States,0.02796135991709176,0,30,Moderate,0,Behavioral Anomaly
TX323499,CUST20046,2026-03-19 17:11:00,P2P,Electronics,1181.45,India,DEV7402,CP11572,Normal,16243.68,United Arab Emirates,0.07273290288900053,1,20,Low,0,Geo Anomaly
TX323500,CUST20326,2026-07-29 18:56:00,Card,Electronics,12340.51,United States,DEV6659,CP11963,Normal,2472.93,United Arab Emirates,4.99023830031582,1,61,High,1,Unusual Amount
TX323501,CUST20381,2026-08-28 11:54:00,Check,Luxury,454.49,Brazil,DEV7374,CP14969,Normal,27334.59,United States,0.016626918494113137,1,34,Moderate,0,Behavioral Anomaly
TX323502,CUST20499,2026-09-05 16:46:00,Card,Luxury,364.7,United States,DEV6419,CP10678,Normal,28496.22,United Kingdom,0.012798188672041414,1,36,Moderate,0,Behavioral Anomaly
TX323503,CUST20301,2026-04-28 17:14:00,ACH,Luxury,781.53,Turkey,DEV5305,CP13141,Normal,13911.76,Canada,0.056177651138317505,1,33,Moderate,0,Behavioral Anomaly
TX323504,CUST20650,2026-02-18 13:46:00,ACH,Fuel,2138.58,United States,DEV4806,CP14365,Normal,9021.1,United States,0.2370642161155513,0,3,Low,0,Behavioral Anomaly
TX323505,CUST20691,2026-08-19 12:03:00,P2P,Grocery,21691.53,United States,DEV7978,CP15780,Normal,8478.2,United States,2.5585065226109314,0,66,High,1,Unusual Amount
TX323506,CUST20188,2026-08-30 06:56:00,P2P,Services,92.0,United States,DEV2035,CP13272,Normal,14641.7,United States,0.006283423372968985,0,12,Low,0,Behavioral Anomaly
TX323507,CUST20418,2026-05-14 09:41:00,P2P,Electronics,2717.27,United States,DEV1112,CP13605,Normal,14362.66,United Arab Emirates,0.1891898854390482,1,23,Low,0,Geo Anomaly
TX323508,CUST20423,2026-05-08 21:05:00,Cash Deposit,Fuel,386.63,United States,DEV5699,CP10311,Normal,10120.83,United States,0.038201412334759106,0,23,Low,0,Behavioral Anomaly
TX323509,CUST20159,2026-01-14 00:04:00,Wire,Gaming,7161.2,United States,DEV1416,CP13842,Normal,4458.74,India,1.6061039665914587,1,66,High,1,Unusual Amount
TX323510,CUST20074,2026-02-17 20:23:00,P2P,Retail,412.81,Nigeria,DEV2501,CP11089,Normal,25666.02,United States,0.01608391172452916,1,17,Low,0,Geo Anomaly
TX323511,CUST20484,2026-05-02 10:34:00,Wire,Grocery,1516.44,United States,DEV2092,CP15449,Normal,15848.53,United Arab Emirates,0.09568332204942667,1,18,Low,0,Geo Anomaly
TX323512,CUST20455,2026-09-02 11:49:00,ATM,Travel,1408.2,Canada,DEV1099,CP12886,Normal,13079.31,United Arab Emirates,0.10766623009929424,1,13,Low,0,Behavioral Anomaly
TX323513,CUST20097,2026-03-13 21:25:00,Card,Electronics,1829.49,United States,DEV5461,CP10077,Normal,2870.57,United States,0.6373263846553123,0,34,Moderate,0,Behavioral Anomaly
TX323514,CUST20267,2026-05-08 07:11:00,Card,Gaming,325.37,United States,DEV7109,CP11426,Normal,22783.85,United States,0.014280729551853617,0,23,Low,0,Behavioral Anomaly
TX323515,CUST20175,2026-05-11 11:09:00,Cash Deposit,Crypto Exchange,47136.47,United States,DEV1696,CP14751,Unusual Amount,61046.77,United States,0.7721370024982486,0,86,Critical,1,Unusual Amount
TX323516,CUST20353,2026-06-16 03:12:00,Card,Retail,1451.74,Canada,DEV4237,CP11023,Normal,7333.92,United States,0.19794870955778082,1,24,Low,0,Behavioral Anomaly
TX323517,CUST20640,2026-03-21 22:11:00,Card,Luxury,2243.42,United States,DEV3246,CP12992,Normal,16080.8,United States,0.13950922839659718,0,18,Low,0,Behavioral Anomaly
TX323518,CUST20521,2026-01-18 00:32:00,Check,Crypto Exchange,1006.35,Canada,DEV5902,CP10430,Normal,76177.24,United States,0.013210638768220009,1,19,Low,0,Behavioral Anomaly
TX323519,CUST20335,2026-02-14 12:51:00,P2P,Fuel,700.49,United States,DEV1513,CP13621,Normal,16974.75,United States,0.04126658713677668,0,18,Low,0,Behavioral Anomaly
TX323520,CUST20710,2026-05-05 13:53:00,Cash Deposit,Electronics,4694.66,United States,DEV2987,CP11830,Normal,12627.03,United States,0.3717944758189376,0,4,Low,0,Behavioral Anomaly
TX323521,CUST20267,2026-01-18 18:55:00,Card,Grocery,1966.85,United States,DEV5075,CP10696,Normal,22783.85,United States,0.08632649881385279,0,23,Low,0,Behavioral Anomaly
TX323522,CUST20078,2026-02-13 15:49:00,Card,Crypto Exchange,815.7,United States,DEV5998,CP15199,Normal,10603.76,United Arab Emirates,0.07692554339215524,1,27,Low,0,Behavioral Anomaly
TX323523,CUST20227,2026-04-06 06:53:00,Card,Luxury,2755.31,Canada,DEV1232,CP11000,Normal,14064.64,United States,0.19590334342009466,1,20,Low,0,Behavioral Anomaly
TX323524,CUST20536,2026-03-12 18:20:00,Card,Fuel,897.59,Canada,DEV6054,CP12669,Normal,28673.95,United States,0.03130332584105085,1,24,Low,0,Behavioral Anomaly
TX323525,CUST20099,2026-07-01 06:32:00,Cash Deposit,Gaming,2832.74,Turkey,DEV6399,CP13522,Normal,22233.45,United States,0.1274089266398152,1,39,Moderate,0,Behavioral Anomaly
TX323526,CUST20281,2026-06-04 23:00:00,P2P,Travel,580.68,United Kingdom,DEV4016,CP15221,Normal,12731.32,United States,0.045610353050587055,1,28,Low,0,Geo Anomaly
TX323527,CUST20325,2026-07-21 20:00:00,ATM,Retail,551.61,United States,DEV3633,CP13339,Normal,11878.04,United States,0.046439479914194594,0,6,Low,0,Behavioral Anomaly
TX323528,CUST20462,2026-03-12 09:55:00,Card,Crypto Exchange,4935.21,United States,DEV4455,CP15552,Normal,15891.73,United States,0.3105520921888303,0,30,Moderate,0,Behavioral Anomaly
TX323529,CUST20343,2026-04-14 01:26:00,P2P,Travel,410.01,United States,DEV3418,CP14846,Normal,5106.84,Turkey,0.08028643936367695,1,24,Low,0,Geo Anomaly
TX323530,CUST20197,2026-02-03 23:06:00,P2P,Retail,544.65,Canada,DEV2375,CP10244,Normal,17479.72,United States,0.031158965933092746,1,28,Low,0,Geo Anomaly
TX323531,CUST20040,2026-05-20 09:07:00,Card,Luxury,3736.15,United States,DEV3436,CP15322,Normal,15000.28,Mexico,0.2490720173223433,1,30,Moderate,0,Behavioral Anomaly
TX323532,CUST20420,2026-08-06 19:39:00,ACH,Fuel,5901.21,India,DEV2134,CP12843,Normal,21980.53,United Arab Emirates,0.2684744180417852,1,18,Low,0,Behavioral Anomaly
TX323533,CUST20220,2026-05-07 03:14:00,Cash Deposit,Luxury,612.98,Turkey,DEV1770,CP11157,Normal,45436.49,India,0.013490918862790678,1,24,Low,0,Behavioral Anomaly
TX323534,CUST20247,2026-01-09 06:05:00,P2P,Gaming,1025.89,United States,DEV4958,CP14234,Normal,8760.78,Nigeria,0.11710030385422303,1,42,Moderate,0,Geo Anomaly
TX323535,CUST20215,2026-08-08 23:01:00,Cash Deposit,Luxury,843.58,United Arab Emirates,DEV3946,CP10517,Normal,19602.24,Turkey,0.0430348776466363,1,28,Low,0,Behavioral Anomaly
TX323536,CUST20561,2026-08-24 07:01:00,Card,Gaming,2824.52,United States,DEV6774,CP13976,Normal,2273.7,United States,1.2422571139552272,0,57,Moderate,0,Unusual Amount
TX323537,CUST20556,2026-01-21 04:25:00,Wire,Luxury,3225.56,United States,DEV5330,CP15684,Normal,3138.84,United States,1.0276280409323189,0,62,High,1,Unusual Amount
TX323538,CUST20476,2026-01-21 07:01:00,Cash Deposit,Gaming,2038.0,Canada,DEV4711,CP15629,Normal,94527.38,Mexico,0.021559890901450985,1,37,Moderate,0,Behavioral Anomaly
TX323539,CUST20436,2026-06-06 18:23:00,Card,Fuel,1109.56,United States,DEV5903,CP13360,Normal,6349.16,United States,0.1747569757259228,0,6,Low,0,Behavioral Anomaly
TX323540,CUST20435,2026-04-12 09:44:00,Card,Services,123.56,Canada,DEV2803,CP12610,Normal,9656.07,United States,0.012796096134348654,1,19,Low,0,Behavioral Anomaly
TX323541,CUST20297,2026-01-29 18:41:00,Card,Fuel,1004.76,Brazil,DEV2145,CP10789,Normal,14878.01,United States,0.06753322520955424,1,12,Low,0,Behavioral Anomaly
TX323542,CUST20466,2026-05-31 20:41:00,Card,Grocery,689.09,Brazil,DEV6159,CP13054,Normal,16963.71,United States,0.040621420668002464,1,12,Low,0,Behavioral Anomaly
TX323543,CUST20284,2026-05-03 22:36:00,ATM,Retail,3266.55,Turkey,DEV5145,CP12817,Normal,7840.02,United States,0.4166507228297887,1,42,Moderate,0,Behavioral Anomaly
TX323544,CUST20182,2026-07-18 08:57:00,Card,Travel,2977.36,United States,DEV3140,CP12238,Normal,118079.31,Nigeria,0.025214916990961414,1,20,Low,0,Behavioral Anomaly
TX323545,CUST20189,2026-01-01 02:25:00,P2P,Crypto Exchange,2355.02,United States,DEV5654,CP14504,Normal,19174.39,United States,0.12282111712549917,0,25,Low,0,Behavioral Anomaly
TX323546,CUST20056,2026-05-10 13:47:00,ATM,Electronics,1149.37,United Kingdom,DEV5058,CP14260,Normal,11462.78,United States,0.10026974259298353,1,18,Low,0,Behavioral Anomaly
TX323547,CUST20253,2026-06-04 21:13:00,Wire,Fuel,503.76,United States,DEV5747,CP14584,Normal,13961.1,United Kingdom,0.036083116659862045,1,23,Low,0,Geo Anomaly
TX323548,CUST20702,2026-01-29 16:53:00,Card,Services,3402.94,United States,DEV6155,CP15807,Normal,17851.19,United States,0.19062818781268925,0,22,Low,0,Behavioral Anomaly
TX323549,CUST20084,2026-05-02 01:48:00,Card,Services,2810.67,Brazil,DEV1436,CP13602,Normal,4290.75,United States,0.6550533123579794,1,45,Moderate,0,Behavioral Anomaly
TX323550,CUST20036,2026-08-12 11:57:00,Cash Deposit,Crypto Exchange,5086.92,United Kingdom,DEV3787,CP13516,Normal,10565.13,India,0.4814820073203075,1,59,Moderate,0,Behavioral Anomaly
TX323551,CUST20558,2026-06-12 13:18:00,Card,Grocery,1764.42,United States,DEV3175,CP13208,Normal,11708.23,United States,0.15069912360792367,0,21,Low,0,Behavioral Anomaly
TX323552,CUST20057,2026-07-16 23:29:00,ACH,Travel,1966.16,United States,DEV2840,CP15232,Normal,16958.04,United States,0.11594264431502697,0,10,Low,0,Behavioral Anomaly
